category,address_raw,address_processed,address_reversed,longitude,latitude
major colleges and universities Mindanao in the Philippines,Mindanao University of Science and Technology,Mindanao University of Science and Technology,"University of Science and Technology of Southern Philippines - Oroquieta Campus, Oroquieta-Dipolog Road, Purok 2, Misamis Occidental, Northern Mindanao, 7207, Pilipinas",123.78729295205788,8.4982854
major colleges and universities Mindanao in the Philippines,Xavier University - Ateneo de Cagayan,Xavier University - Ateneo de Cagayan,"Xavier University - Ateneo de Cagayan, Corrales Avenue, Barangay 3, Nazareth, Cagayan de Oro, Northern Mindanao, 9000, Pilipinas",124.64724399800714,8.476620449999999
major colleges and universities Mindanao in the Philippines,Father Saturnino Urios University,Father Saturnino Urios University,"Father Saturnino Urios University, San Francisco Street, Barangay 9 Urduja, Poblacion, Diego Silang, Butuan, Caraga, 8600, Pilipinas",125.54180975790734,8.94812065
major colleges and universities Mindanao in the Philippines,Mindanao State University - Iligan Institute of Technology,Mindanao State University - Iligan Institute of Technology,"Mindanao State University - Iligan Institute of Technology, Andres Bonifacio Avenue, Villa Verde, Iligan, Northern Mindanao, 9200, Pilipinas",124.24397702394486,8.241511299999999
major colleges and universities Mindanao in the Philippines,University of Mindanao,University of Mindanao,"University of Mindanao, Earth Street, Notre Dame Village, Rosary Heights VIII, Cotabato City, Bangsamoro, 9600, Pilipinas",124.2427500173913,7.1930871
major colleges and universities Mindanao in the Philippines,University of the Philippines Mindanao,University of the Philippines Mindanao,"UP Mindanao, UP Mindanao Road, San Gabriel, Bago Oshiro, Davao City, Davao Region, 8022, Pilipinas",125.48573308146236,7.08510625
major colleges and universities Mindanao in the Philippines,Ateneo de Davao University,Ateneo de Davao University,"Ateneo de Davao University, E. Jacinto Street, Barangay 32-D, Poblacion, Davao City, Davao Region, 8016, Pilipinas",125.61341598597473,7.07181465
major colleges and universities Mindanao in the Philippines,University of Southeastern Philippines,University of Southeastern Philippines,"University of Southeastern Philippines, Urduja Extension, Sampaguita, Paciano Bangoy, Agdao District, Davao City, Davao Region, 8000, Pilipinas",125.6160779897044,7.0857823
major colleges and universities Mindanao in the Philippines,Notre Dame University,Notre Dame University,"Notre Dame University, R. Albano Street, Ngo Compound, Poblacion Ⅶ, Cotabato City, Bangsamoro, 9600, Pilipinas",124.250370676833,7.21539325
major colleges and universities Mindanao in the Philippines,Mindanao State University,Mindanao State University,"Mindanao State University, Marawi-MSU Road, Bacong, Lanao del Sur, Bangsamoro, 9700, Pilipinas",124.26068210411108,7.99679485
major colleges and universities Mindanao in the Philippines,Ateneo de Zamboanga University,Ateneo de Zamboanga University,"Ateneo de Zamboanga University, La Purisima Street, Zone IV, Santa Catalina, Zamboanga City, Zamboanga Peninsula, 7000, Pilipinas",122.07608313723505,6.91035955
major colleges and universities Mindanao in the Philippines,Western Mindanao State University,Western Mindanao State University,"Western Mindanao State University, Normal Road, San Jose Cawa-cawa, Baliwasan, Zamboanga City, Zamboanga Peninsula, 7000, Pilipinas",122.061467625131,6.91354585
major colleges and universities Mindanao in the Philippines,University of Southern Mindanao,University of Southern Mindanao,"University of Southern Mindanao, Guiang Street, Kabacan, North Cotabato, Soccsksargen, 9407, Pilipinas",124.83374285759815,7.11663945
major colleges and universities Mindanao in the Philippines,Central Mindanao University,Central Mindanao University,"Central Mindanao University, Sayre Highway, Purok 18, Musuan, Maramag, Bukidnon, Northern Mindanao, 8710, Pilipinas",125.04962253515274,7.856661499999999
major colleges and universities Mindanao in the Philippines,Davao Medical School Foundation,Davao Medical School Foundation,"Davao Medical School Foundation, Waling-Waling Street, 19-B Garcia Heights, Poblacion, Davao City, Davao Region, 8000, Pilipinas",125.6067961905998,7.08546035
major colleges and universities Mindanao in the Philippines,Notre Dame of Dadiangas University,Notre Dame of Dadiangas University,"Notre Dame of Dadiangas University, NDDU Service Road, Dadiangas East, General Santos, Soccsksargen, 9500, Pilipinas",125.17171313497096,6.11828115
major colleges and universities Mindanao in the Philippines,Ateneo de Davao High School,Ateneo de Davao High School,"Ateneo de Davao University Senior High School, MacArthur Highway, Bangkal, Talomo, Talomo District, Davao City, Davao Region, 8000, Pilipinas",125.55712382382788,7.05845535
major colleges and universities Mindanao in the Philippines,Holy Trinity College of General Santos City,Holy Trinity College of General Santos City,"Holy Trinity College, Gregorio Daproza Street, Fatima, Dadiangas West, General Santos, Soccsksargen, 9500, Pilipinas",125.1687261,6.1128688
major colleges and universities Mindanao in the Philippines,University of Immaculate Conception,University of Immaculate Conception,"University of the Immaculate Conception, Father Selga Street, Purok 1, 5-A Bankerohan, Poblacion, Davao City, Davao Region, 8000, Pilipinas",125.59998569691578,7.0699375
major colleges and universities Mindanao in the Philippines,Holy Cross College of Calinan,Holy Cross College of Calinan,"Holy Cross College of Calinan, Davao-Bukidnon Road, Purok 16, Calinan District, Davao City, Davao Region, 8018, Pilipinas",125.4571334626504,7.187717
local government offices in Metro Manila Philippines,Makati City Hall,Makati City Hall,"Makati City Hall, Morong Street, Poblacion, District I, Makati, Southern Manila District, Metro Manila, 1210, Pilipinas",121.02721751883676,14.57048635
local government offices in Metro Manila Philippines,Parañaque City Hall,Parañaque City Hall,"Parañaque City Hall, San Antonio Avenue, Pascual 1, San Antonio, Parañaque, Southern Manila District, Metro Manila, 1700, Pilipinas",121.02230510788888,14.4705417
local government offices in Metro Manila Philippines,Marikina City Hall,Marikina City Hall,"Marikina City Hall, City Hall Road, New Marikina Subdivision, Santa Elena, District I, Marikina, Eastern Manila District, Metro Manila, 1800, Pilipinas",121.098944299233,14.6330372
local government offices in Metro Manila Philippines,Valenzuela City Hall,Valenzuela City Hall,"Valenzuela City Hall, MacArthur Highway, Saint Louis Compound, Malinta, 1st District, Valenzuela, Northern Manila District, Metro Manila, 1441, Pilipinas",120.9681428,14.6929096
local government offices in Metro Manila Philippines,Pasig City Hall,Pasig City Hall,"Pasig City Hall, Caruncho Avenue, Divine Mercy Compound, Pasig, Eastern Manila District, Metro Manila, 1600, Pilipinas",121.08128556517218,14.5595031
local government offices in Metro Manila Philippines,Mandaluyong City Hall,Mandaluyong City Hall,"Mandaluyong City Hall, Maysilo Circle, Royal Townhomes, Plainview, Mandaluyong, Eastern Manila District, Metro Manila, 1551, Pilipinas",121.03365618838332,14.57770345
local government offices in Metro Manila Philippines,Las Piñas City Hall,Las Piñas City Hall,"Las Piñas City Hall, Alabang-Zapote Road, Dona Manuela 5, Talon Dos, Las Piñas, 2nd District, Southern Manila District, Metro Manila, 1242, Pilipinas",120.9825152,14.4490442
local government offices in Metro Manila Philippines,Taguig City Hall,Taguig City Hall,"Taguig City Hall, Colonel P. D. Cruz Street, T&D Village, Tuktukan, Taguig, Southern Manila District, Metro Manila, 1637, Pilipinas",121.06992725,14.52894025
local government offices in Metro Manila Philippines,Pasay City Hall,Pasay City Hall,"Pasay City Hall, F. B. Harrison Street, Barangay 70, Zone 9, District 1, Pasay, Southern Manila District, Metro Manila, 1302, Pilipinas",120.9944808,14.5438811
local government offices in Metro Manila Philippines,Malabon City Hall,Malabon City Hall,"Malabon City Hall, F. Sevilla Boulevard, Tañong, San Agustin, Malabon, Northern Manila District, Metro Manila, 1479, Pilipinas",120.9509409391346,14.657705
local government offices in Metro Manila Philippines,Quezon City Hall,Quezon City Hall,"Quezon City Hall, Mayaman Street, Central, Diliman, 4th District, Quezon City, Eastern Manila District, Metro Manila, 1100, Pilipinas",121.05000687071087,14.6463769
local government offices in Metro Manila Philippines,Muntinlupa City Hall,Muntinlupa City Hall,"Muntinlupa City Hall, Narra Street, Diaz Compound, Putatan, Muntinlupa, Southern Manila District, Metro Manila, 1770, Pilipinas",121.04419006253728,14.39510785
local government offices in Metro Manila Philippines,Navotas City Hall,Navotas City Hall,"Navotas City Hall, Sipac-Almacen, Navotas, Northern Manila District, Metro Manila, Pilipinas",120.94780614668709,14.65819245
local government offices in Metro Manila Philippines,Pateros Municipal Hall,Pateros Municipal Hall,"Pateros Municipal Hall, G. de Borja Street, Aguho, Pateros, Southern Manila District, Metro Manila, 1620, Pilipinas",121.06458750860894,14.5421226
local government offices in Metro Manila Philippines,Manila City Hall,Manila City Hall,"Manila City Hall, A. Villegas Street, 659, Ermita, Fifth District, Manila, Capital District, Metro Manila, 1000, Pilipinas",120.98164107218568,14.589309
local government offices in Metro Manila Philippines,Caloocan City Hall,Caloocan City Hall,"Caloocan City Hall, 8th Avenue, DPHP Homes, Zone 9, Grace Park East, District 2, Caloocan, Northern Manila District, Metro Manila, 1400, Pilipinas",120.99060849922648,14.6488536
local government offices in Metro Manila Philippines,Paranaque City Hall,Paranaque City Hall,"Parañaque City Hall, San Antonio Avenue, Pascual 1, San Antonio, Parañaque, Southern Manila District, Metro Manila, 1700, Pilipinas",121.02230510788888,14.4705417
local government offices in Metro Manila Philippines,Las Pinas City Hall,Las Pinas City Hall,"Las Piñas City Hall, Alabang-Zapote Road, Dona Manuela 5, Talon Dos, Las Piñas, 2nd District, Southern Manila District, Metro Manila, 1242, Pilipinas",120.9825152,14.4490442
local government offices in Metro Manila Philippines,City Mayor's Office,City Mayor's Office,"City Mayor's Office, Don Placido Campos Avenue, Zone 4, Poblacion, Dasmariñas, Cavite, Calabarzon, 4114, Pilipinas",120.93624,14.3265984
local government offices in Metro Manila Philippines,Barangay Hall,Barangay Hall,"Barangay Hall, San Pedro, Laguna, Calabarzon, 4023, Pilipinas",121.04842745227414,14.3363249
local government offices in Metro Manila Philippines,Parañaque City Hall,Parañaque City Hall,"Parañaque City Hall, San Antonio Avenue, Pascual 1, San Antonio, Parañaque, Southern Manila District, Metro Manila, 1700, Pilipinas",121.02230510788888,14.4705417
local government offices in Metro Manila Philippines,Land Transportation Office (LTO),Land Transportation Office (LTO),"Land Transportation Office (LTO), Delgado Street, Poblacion Centro, Calinog, Iloilo, Western Visayas, 5040, Pilipinas",122.53669817493466,11.1222224
local government offices in Metro Manila Philippines,National Bureau of Investigation (NBI) District Office,National Bureau of Investigation (NBI) District Office,"National Bureau of Investigation - Cavite District Office, Crisanto M. De Los Reyes Avenue, Kaybagal South, Kaybagal Central, Tagaytay, Cavite, Calabarzon, 4120, Pilipinas",120.939485,14.1013167
local government offices in Metro Manila Philippines,Bureau of Internal Revenue (BIR),Bureau of Internal Revenue (BIR),"Bureau of Internal Revenue, Senator Miriam P. Defensor-Santiago Avenue, Pinyahan, Scout Area, 4th District, Quezon City, Eastern Manila District, Metro Manila, 1100, Pilipinas",121.04308828895526,14.64233295
local government offices in Metro Manila Philippines,City of Manila City Hall,City of Manila City Hall,"Manila City Hall, A. Villegas Street, 659, Ermita, Fifth District, Manila, Capital District, Metro Manila, 1000, Pilipinas",120.98164107218568,14.589309
local government offices in Metro Manila Philippines,"Antipolo City Hall, Rizal","Antipolo City Hall, Rizal","Antipolo City Hall, F. Manalo, San Roque, Antipolo, Rizal, Calabarzon, 1870, Pilipinas",121.1759269111616,14.58617795
local government offices in Metro Manila Philippines,City Hall of Manila,City Hall of Manila,"City Hall, Caruncho Avenue, Divine Mercy Compound, Pasig, Eastern Manila District, Metro Manila, 1601, Pilipinas",121.081336,14.5586716
local government offices in Metro Manila Philippines,"Cainta Municipal Hall, Rizal","Cainta Municipal Hall, Rizal","Cainta Municipal Hall, Tahanang Walang Hagdanan Path Shortcut, Tahanang Walang Hagdanan, Cainta, Rizal, Calabarzon, 1900, Pilipinas",121.11465360982558,14.5801893
local government offices in Metro Manila Philippines,Sangguniang Panlungsod,Sangguniang Panlungsod,"Sangguniang Panlungsod, City Hall Drive, Fatima, Dadiangas West, General Santos, Soccsksargen, 9500, Pilipinas",125.1728607,6.11316405
local government offices in Metro Manila Philippines,Office of the Vice Mayor,Office of the Vice Mayor,"Office of the Vice Mayor, A. Mabini Street, Grace Isabel Village, San Jose, Concepcion, Tarlac, Central Luzon, 2316, Pilipinas",120.6553765,15.3245761
local government offices in Metro Manila Philippines,City hall of Manila,City hall of Manila,"City Hall, Caruncho Avenue, Divine Mercy Compound, Pasig, Eastern Manila District, Metro Manila, 1601, Pilipinas",121.081336,14.5586716
famous monuments and tourists spots in Metro Manila Philippines,SM Mall of Asia,SM Mall of Asia,"SM Mall of Asia, Seaside Boulevard, Barangay 76, Zone 10, District 1, Pasay, Southern Manila District, Metro Manila, 1300, Pilipinas",120.98159848166422,14.53520885
famous monuments and tourists spots in Metro Manila Philippines,Divisoria Market,Divisoria Market,"Divisoria Market, 37, Molave Street, Duyan-Duyan, Project 3, 3rd District, Quezon City, Eastern Manila District, Metro Manila, 1102, Pilipinas",121.06500077979572,14.6290196
famous monuments and tourists spots in Metro Manila Philippines,Fort Santiago,Fort Santiago,"Fort Santiago, Soledad Promenade, Barangay 656, Intramuros, Fifth District, Manila, Capital District, Metro Manila, 1002, Pilipinas",120.97009007784048,14.5944616
famous monuments and tourists spots in Metro Manila Philippines,Manila Ocean Park,Manila Ocean Park,"Manila Ocean Park, 666, Parade Avenue, Ermita, Fifth District, Manila, Capital District, Metro Manila, 1000, Pilipinas",120.97264811964642,14.57997945
famous monuments and tourists spots in Metro Manila Philippines,National Museum of the Philippines,National Museum of the Philippines,"National Museum of Anthropology, Finance Road, 659, Ermita, Fifth District, Manila, Capital District, Metro Manila, 1000, Pilipinas",120.98069264404803,14.5853377
famous monuments and tourists spots in Metro Manila Philippines,Rizal Park,Rizal Park,"Rizal Park, Ermita, Fifth District, Manila, Capital District, Metro Manila, 1000, Pilipinas",120.97539737957254,14.5806732
famous monuments and tourists spots in Metro Manila Philippines,Bonifacio Global City (BGC),Bonifacio Global City (BGC),"University of the Philippines BGC, 14th Drive, Fort Bonifacio, Taguig, Southern Manila District, Metro Manila, 1634, Pilipinas",121.05966135048612,14.55252105
famous monuments and tourists spots in Metro Manila Philippines,Intramuros,Intramuros,"Intramuros, Fifth District, Manila, Capital District, Metro Manila, 1002, Pilipinas",120.9746537,14.5909588
famous monuments and tourists spots in Metro Manila Philippines,Quezon Memorial Circle,Quezon Memorial Circle,"Quezon Memorial Circle, Diliman, 4th District, Quezon City, Eastern Manila District, Metro Manila, 1100, Pilipinas",121.04928782517348,14.6514468
famous monuments and tourists spots in Metro Manila Philippines,Manila Cathedral,Manila Cathedral,"Manila Cathedral, Cabildo Street, Barangay 655, Intramuros, Fifth District, Manila, Capital District, Metro Manila, 1002, Pilipinas",120.97363804615644,14.59151105
famous monuments and tourists spots in Metro Manila Philippines,San Agustin Church,San Agustin Church,"San Agustin Church, Urdaneta Street, Barangay 658, Intramuros, Fifth District, Manila, Capital District, Metro Manila, 1002, Pilipinas",120.97535696040268,14.5889053
